Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,MONETARY AGREGATES
1945.06,Jun.,m$n,1000000,1.0000000000000002e-13,9798.6
1945.07,Jul.,m$n,1000000,1.0000000000000002e-13,9855.199999999999
1945.08,Ago.,m$n,1000000,1.0000000000000002e-13,9994.8
1945.09,Set.,m$n,1000000,1.0000000000000002e-13,10103.2
1945.1,Oct.,m$n,1000000,1.0000000000000002e-13,10317.4
1945.11,Nov.,m$n,1000000,1.0000000000000002e-13,10441.3
1945.12,Dic.,m$n,1000000,1.0000000000000002e-13,10692
1945.13,,,,,
1946.01,Ene.,m$n,1000000,1.0000000000000002e-13,10751.1
1946.02,Feb.,m$n,1000000,1.0000000000000002e-13,10975.2
1946.03,Mar.,m$n,1000000,1.0000000000000002e-13,11052.7
1946.04,Abr.,m$n,1000000,1.0000000000000002e-13,11237.9
1946.05,May.,m$n,1000000,1.0000000000000002e-13,11375.1
1946.06,Jun.,m$n,1000000,1.0000000000000002e-13,11565.2
1946.07,Jul.,m$n,1000000,1.0000000000000002e-13,12474
1946.08,Ago.,m$n,1000000,1.0000000000000002e-13,12559.8
1946.09,Set.,m$n,1000000,1.0000000000000002e-13,12730.9
1946.1,Oct.,m$n,1000000,1.0000000000000002e-13,12989.7
1946.11,Nov.,m$n,1000000,1.0000000000000002e-13,13408.2
1946.12,Dic.,m$n,1000000,1.0000000000000002e-13,13553.7
1946.13,,,,,
1947.01,Ene. ,m$n,1000000,1.0000000000000002e-13,13674.900000000001
1947.02,Feb.,m$n,1000000,1.0000000000000002e-13,13910.1
1947.03,Mar.,m$n,1000000,1.0000000000000002e-13,14264.899999999998
1947.04,Abr.,m$n,1000000,1.0000000000000002e-13,14597.1
1947.05,May.,m$n,1000000,1.0000000000000002e-13,14705.3
1947.06,Jun.,m$n,1000000,1.0000000000000002e-13,14595.2
1947.07,Jul.,m$n,1000000,1.0000000000000002e-13,14696.2
1947.08,Ago.,m$n,1000000,1.0000000000000002e-13,14794.8
1947.09,Set.,m$n,1000000,1.0000000000000002e-13,14744.7
1947.1,Oct.,m$n,1000000,1.0000000000000002e-13,14924.4
1947.11,Nov.,m$n,1000000,1.0000000000000002e-13,15243.599999999999
1947.12,Dic.,m$n,1000000,1.0000000000000002e-13,16284.3
1947.13,,,,,
1948.01,Ene. ,m$n,1000000,1.0000000000000002e-13,16740.3
1948.02,Feb.,m$n,1000000,1.0000000000000002e-13,16848.6
1948.03,Mar.,m$n,1000000,1.0000000000000002e-13,17152.399999999998
1948.04,Abr.,m$n,1000000,1.0000000000000002e-13,17397.5
1948.05,May.,m$n,1000000,1.0000000000000002e-13,17749.300000000003
1948.06,Jun.,m$n,1000000,1.0000000000000002e-13,17957.300000000003
1948.07,Jul.,m$n,1000000,1.0000000000000002e-13,18250.9
1948.08,Ago.,m$n,1000000,1.0000000000000002e-13,18607.7
1948.09,Set.,m$n,1000000,1.0000000000000002e-13,19457.899999999998
1948.1,Oct.,m$n,1000000,1.0000000000000002e-13,20531
1948.11,Nov.,m$n,1000000,1.0000000000000002e-13,21124.800000000003
1948.12,Dic.,m$n,1000000,1.0000000000000002e-13,22043.6
1948.13,,,,,
1949.01,Ene.,m$n,1000000,1.0000000000000002e-13,22337.2
1949.02,Feb.,m$n,1000000,1.0000000000000002e-13,22788.7
1949.03,Mar.,m$n,1000000,1.0000000000000002e-13,23060.3
1949.04,Abr.,m$n,1000000,1.0000000000000002e-13,23253.1
1949.05,May.,m$n,1000000,1.0000000000000002e-13,23592
1949.06,Jun.,m$n,1000000,1.0000000000000002e-13,23931.4
1949.07,Jul.,m$n,1000000,1.0000000000000002e-13,24429
1949.08,Ago.,m$n,1000000,1.0000000000000002e-13,24513.2
1949.09,Set.,m$n,1000000,1.0000000000000002e-13,24916.9
1949.1,Oct.,m$n,1000000,1.0000000000000002e-13,25124.200000000004
1949.11,Nov.,m$n,1000000,1.0000000000000002e-13,25466.199999999997
1949.12,Dic.,m$n,1000000,1.0000000000000002e-13,26681.3
1949.13,,,,,
1950.01,Ene.,m$n,1000000,1.0000000000000002e-13,27031.2
1950.02,Feb.,m$n,1000000,1.0000000000000002e-13,27389.9
1950.03,Mar.,m$n,1000000,1.0000000000000002e-13,27665.1
1950.04,Abr.,m$n,1000000,1.0000000000000002e-13,27790.9
1950.05,May.,m$n,1000000,1.0000000000000002e-13,28153.6
1950.06,Jun.,m$n,1000000,1.0000000000000002e-13,28501.1
1950.07,Jul.,m$n,1000000,1.0000000000000002e-13,28814.7
1950.08,Ago.,m$n,1000000,1.0000000000000002e-13,29259.3
1950.09,Set.,m$n,1000000,1.0000000000000002e-13,29465.699999999997
1950.1,Oct.,m$n,1000000,1.0000000000000002e-13,29855.2
1950.11,Nov.,m$n,1000000,1.0000000000000002e-13,30638.7
1950.12,Dic.,m$n,1000000,1.0000000000000002e-13,32018.4
1950.13,,,,,
1951.01,Ene. ,m$n,1000000,1.0000000000000002e-13,32727.9
1951.02,Feb.,m$n,1000000,1.0000000000000002e-13,33647.4
1951.03,Mar.,m$n,1000000,1.0000000000000002e-13,33973.5
1951.04,Abr.,m$n,1000000,1.0000000000000002e-13,34415.2
1951.05,May.,m$n,1000000,1.0000000000000002e-13,34937.6
1951.06,Jun.,m$n,1000000,1.0000000000000002e-13,35207.2
1951.07,Jul.,m$n,1000000,1.0000000000000002e-13,35469.1
1951.08,Ago.,m$n,1000000,1.0000000000000002e-13,36035.5
1951.09,Set.,m$n,1000000,1.0000000000000002e-13,36361.5
1951.1,Oct.,m$n,1000000,1.0000000000000002e-13,36316.5
1951.11,Nov.,m$n,1000000,1.0000000000000002e-13,36797.2
1951.12,Dic.,m$n,1000000,1.0000000000000002e-13,37878.799999999996
1951.13,,,,,
1952.01,Ene. ,m$n,1000000,1.0000000000000002e-13,38005.8
1952.02,Feb.,m$n,1000000,1.0000000000000002e-13,38268.5
1952.03,Mar.,m$n,1000000,1.0000000000000002e-13,38494.7
1952.04,Abr.,m$n,1000000,1.0000000000000002e-13,38887.1
1952.05,May.,m$n,1000000,1.0000000000000002e-13,39252.5
1952.06,Jun.,m$n,1000000,1.0000000000000002e-13,39538.6
1952.07,Jul.,m$n,1000000,1.0000000000000002e-13,39822.5
1952.08,Ago.,m$n,1000000,1.0000000000000002e-13,40298.9
1952.09,Set.,m$n,1000000,1.0000000000000002e-13,40676.5
1952.1,Oct.,m$n,1000000,1.0000000000000002e-13,40808.7
1952.11,Nov.,m$n,1000000,1.0000000000000002e-13,41725.3
1952.12,Dic.,m$n,1000000,1.0000000000000002e-13,43380.49999999999
1952.13,,,,,
1953.01,Ene. ,m$n,1000000,1.0000000000000002e-13,45061.8
1953.02,Feb.,m$n,1000000,1.0000000000000002e-13,46385.2
1953.03,Mar.,m$n,1000000,1.0000000000000002e-13,47451.899999999994
1953.04,Abr.,m$n,1000000,1.0000000000000002e-13,47985.100000000006
1953.05,May.,m$n,1000000,1.0000000000000002e-13,48772.8
1953.06,Jun.,m$n,1000000,1.0000000000000002e-13,49581.90000000001
1953.07,Jul.,m$n,1000000,1.0000000000000002e-13,49851.3
1953.08,Ago.,m$n,1000000,1.0000000000000002e-13,50323.1
1953.09,Set.,m$n,1000000,1.0000000000000002e-13,51247.3
1953.1,Oct.,m$n,1000000,1.0000000000000002e-13,51358.1
1953.11,Nov.,m$n,1000000,1.0000000000000002e-13,53031.6
1953.12,Dic.,m$n,1000000,1.0000000000000002e-13,54524.5
1953.13,,,,,
1954.01,Ene.,m$n,1000000,1.0000000000000002e-13,55559.7
1954.02,Feb.,m$n,1000000,1.0000000000000002e-13,57009.399999999994
1954.03,Mar.,m$n,1000000,1.0000000000000002e-13,57505.1
1954.04,Abr.,m$n,1000000,1.0000000000000002e-13,58116.399999999994
1954.05,May.,m$n,1000000,1.0000000000000002e-13,58622.5
1954.06,Jun.,m$n,1000000,1.0000000000000002e-13,58933.8
1954.07,Jul.,m$n,1000000,1.0000000000000002e-13,59405
1954.08,Ago.,m$n,1000000,1.0000000000000002e-13,60139.9
1954.09,Set.,m$n,1000000,1.0000000000000002e-13,60946.6
1954.1,Oct.,m$n,1000000,1.0000000000000002e-13,61316.899999999994
1954.11,Nov.,m$n,1000000,1.0000000000000002e-13,62525.5
1954.12,Dic.,m$n,1000000,1.0000000000000002e-13,65765
1954.13,,,,,
1955.01,Ene.,m$n,1000000,1.0000000000000002e-13,67040.1
1955.02,Feb.,m$n,1000000,1.0000000000000002e-13,68150
1955.03,Mar.,m$n,1000000,1.0000000000000002e-13,68622.5
1955.04,Abr.,m$n,1000000,1.0000000000000002e-13,68766.40000000001
1955.05,May.,m$n,1000000,1.0000000000000002e-13,69291
1955.06,Jun.,m$n,1000000,1.0000000000000002e-13,69604.6
1955.07,Jul.,m$n,1000000,1.0000000000000002e-13,70198.4
1955.08,Ago.,m$n,1000000,1.0000000000000002e-13,70788.1
1955.09,Set.,m$n,1000000,1.0000000000000002e-13,70963.4
1955.1,Oct.,m$n,1000000,1.0000000000000002e-13,71688.3
1955.11,Nov.,m$n,1000000,1.0000000000000002e-13,73254.5
1955.12,Dic.,m$n,1000000,1.0000000000000002e-13,77005.8
1955.13,,,,,
1956.01,Ene.,m$n,1000000,1.0000000000000002e-13,79040
1956.02,Feb.,m$n,1000000,1.0000000000000002e-13,81163.1
1956.03,Mar.,m$n,1000000,1.0000000000000002e-13,81642.29999999999
1956.04,Abr.,m$n,1000000,1.0000000000000002e-13,80789.09999999999
1956.05,May.,m$n,1000000,1.0000000000000002e-13,81659.5
1956.06,Jun.,m$n,1000000,1.0000000000000002e-13,82449.9
1956.07,Jul.,m$n,1000000,1.0000000000000002e-13,86471
1956.08,Ago.,m$n,1000000,1.0000000000000002e-13,87016.2
1956.09,Set.,m$n,1000000,1.0000000000000002e-13,88483.4
1956.1,Oct.,m$n,1000000,1.0000000000000002e-13,90233.9
1956.11,Nov.,m$n,1000000,1.0000000000000002e-13,92643.1
1956.12,Dic.,m$n,1000000,1.0000000000000002e-13,94778.7
1956.13,,,,,
1957.01,Ene. ,m$n,1000000,1.0000000000000002e-13,97804.49999999999
1957.02,Feb.,m$n,1000000,1.0000000000000002e-13,99361.9
1957.03,Mar.,m$n,1000000,1.0000000000000002e-13,99584.6
1957.04,Abr.,m$n,1000000,1.0000000000000002e-13,99871.6
1957.05,May.,m$n,1000000,1.0000000000000002e-13,100799.9
1957.06,Jun.,m$n,1000000,1.0000000000000002e-13,100784.5
1957.07,Jul.,m$n,1000000,1.0000000000000002e-13,100958.3
1957.08,Ago.,m$n,1000000,1.0000000000000002e-13,101120.6
1957.09,Set.,m$n,1000000,1.0000000000000002e-13,101302.79999999999
1957.1,Oct.,m$n,1000000,1.0000000000000002e-13,100342
1957.11,Nov.,m$n,1000000,1.0000000000000002e-13,100465.2
1957.12,Dic.,m$n,1000000,1.0000000000000002e-13,106082.7
1957.13,,,,,
1958.01,Ene. ,m$n,1000000,1.0000000000000002e-13,107004.79999999999
1958.02,Feb.,m$n,1000000,1.0000000000000002e-13,108960.6
1958.03,Mar.,m$n,1000000,1.0000000000000002e-13,110461.3
1958.04,Abr.,m$n,1000000,1.0000000000000002e-13,110019.9
1958.05,May.,m$n,1000000,1.0000000000000002e-13,111498
1958.06,Jun.,m$n,1000000,1.0000000000000002e-13,112643
1958.07,Jul.,m$n,1000000,1.0000000000000002e-13,116468.29999999999
1958.08,Ago.,m$n,1000000,1.0000000000000002e-13,119803.5
1958.09,Set.,m$n,1000000,1.0000000000000002e-13,123813
1958.1,Oct.,m$n,1000000,1.0000000000000002e-13,128406
1958.11,Nov.,m$n,1000000,1.0000000000000002e-13,133689.19999999998
1958.12,Dic.,m$n,1000000,1.0000000000000002e-13,146187.30000000002
1958.13,,,,,
1959.01,Ene.,m$n,1000000,1.0000000000000002e-13,149704.5
1959.02,Feb.,m$n,1000000,1.0000000000000002e-13,154770.1
1959.03,Mar.,m$n,1000000,1.0000000000000002e-13,156996.30000000002
1959.04,Abr.,m$n,1000000,1.0000000000000002e-13,159902.7
1959.05,May.,m$n,1000000,1.0000000000000002e-13,165012.3
1959.06,Jun.,m$n,1000000,1.0000000000000002e-13,169471.7
1959.07,Jul.,m$n,1000000,1.0000000000000002e-13,170148.3
1959.08,Ago.,m$n,1000000,1.0000000000000002e-13,175135.5
1959.09,Set.,m$n,1000000,1.0000000000000002e-13,178013.6
1959.1,Oct.,m$n,1000000,1.0000000000000002e-13,183258.09999999998
1959.11,Nov.,m$n,1000000,1.0000000000000002e-13,191253.1
1959.12,Dic.,m$n,1000000,1.0000000000000002e-13,203086.7
1959.13,,,,,
1960.01,Ene.,m$n,1000000,1.0000000000000002e-13,206195.7
1960.02,Feb.,m$n,1000000,1.0000000000000002e-13,210010.9
1960.03,Mar.,m$n,1000000,1.0000000000000002e-13,215241.7
1960.04,Abr.,m$n,1000000,1.0000000000000002e-13,219140.2
1960.05,May.,m$n,1000000,1.0000000000000002e-13,225842.4
1960.06,Jun.,m$n,1000000,1.0000000000000002e-13,230195.2
1960.07,Jul.,m$n,1000000,1.0000000000000002e-13,236029.9
1960.08,Ago.,m$n,1000000,1.0000000000000002e-13,242024.59999999998
1960.09,Set.,m$n,1000000,1.0000000000000002e-13,241526.7
1960.1,Oct.,m$n,1000000,1.0000000000000002e-13,242768.7
1960.11,Nov.,m$n,1000000,1.0000000000000002e-13,248950.2
1960.12,Dic.,m$n,1000000,1.0000000000000002e-13,261337.09999999998
1960.13,,,,,
1961.01,Ene. ,m$n,1000000,1.0000000000000002e-13,265332.2
1961.02,Feb.,m$n,1000000,1.0000000000000002e-13,264698.8
1961.03,Mar.,m$n,1000000,1.0000000000000002e-13,268961.7
1961.04,Abr.,m$n,1000000,1.0000000000000002e-13,269462
1961.05,May.,m$n,1000000,1.0000000000000002e-13,272112.5
1961.06,Jun.,m$n,1000000,1.0000000000000002e-13,274617
1961.07,Jul.,m$n,1000000,1.0000000000000002e-13,273669.8
1961.08,Ago.,m$n,1000000,1.0000000000000002e-13,277091
1961.09,Set.,m$n,1000000,1.0000000000000002e-13,279586.7
1961.1,Oct.,m$n,1000000,1.0000000000000002e-13,278909.8
1961.11,Nov.,m$n,1000000,1.0000000000000002e-13,282684.6
1961.12,Dic.,m$n,1000000,1.0000000000000002e-13,293018.8
1961.13,,,,,
1962.01,Ene. ,m$n,1000000,1.0000000000000002e-13,293536
1962.02,Feb.,m$n,1000000,1.0000000000000002e-13,292005.1
1962.03,Mar.,m$n,1000000,1.0000000000000002e-13,296962.5
1962.04,Abr.,m$n,1000000,1.0000000000000002e-13,292028.60000000003
1962.05,May.,m$n,1000000,1.0000000000000002e-13,292582.1
1962.06,Jun.,m$n,1000000,1.0000000000000002e-13,297087.9
1962.07,Jul.,m$n,1000000,1.0000000000000002e-13,297143.6
1962.08,Ago.,m$n,1000000,1.0000000000000002e-13,296311.8
1962.09,Set.,m$n,1000000,1.0000000000000002e-13,294247.6
1962.1,Oct.,m$n,1000000,1.0000000000000002e-13,289374.89999999997
1962.11,Nov.,m$n,1000000,1.0000000000000002e-13,294753.60000000003
1962.12,Dic.,m$n,1000000,1.0000000000000002e-13,303029
1962.13,,,,,
1963.01,Ene. ,m$n,1000000,1.0000000000000002e-13,304643.7
1963.02,Feb.,m$n,1000000,1.0000000000000002e-13,310638
1963.03,Mar.,m$n,1000000,1.0000000000000002e-13,315174.3
1963.04,Abr.,m$n,1000000,1.0000000000000002e-13,319936.9
1963.05,May.,m$n,1000000,1.0000000000000002e-13,323635.2
1963.06,Jun.,m$n,1000000,1.0000000000000002e-13,332952.6
1963.07,Jul.,m$n,1000000,1.0000000000000002e-13,340070
1963.08,Ago.,m$n,1000000,1.0000000000000002e-13,348594.5
1963.09,Set.,m$n,1000000,1.0000000000000002e-13,354517.79999999993
1963.1,Oct.,m$n,1000000,1.0000000000000002e-13,365438
1963.11,Nov.,m$n,1000000,1.0000000000000002e-13,377885.1
1963.12,Dic.,m$n,1000000,1.0000000000000002e-13,397149
1963.13,,,,,
1964.01,Ene.,m$n,1000000,1.0000000000000002e-13,410584.70000000007
1964.02,Feb.,m$n,1000000,1.0000000000000002e-13,422049.8
1964.03,Mar.,m$n,1000000,1.0000000000000002e-13,432899.8
1964.04,Abr.,m$n,1000000,1.0000000000000002e-13,455918.6
1964.05,May.,m$n,1000000,1.0000000000000002e-13,474213.19999999995
1964.06,Jun.,m$n,1000000,1.0000000000000002e-13,489600.99999999994
1964.07,Jul.,m$n,1000000,1.0000000000000002e-13,497901.1
1964.08,Ago.,m$n,1000000,1.0000000000000002e-13,510618.1
1964.09,Set.,m$n,1000000,1.0000000000000002e-13,524100.7
1964.1,Oct.,m$n,1000000,1.0000000000000002e-13,537922.3
1964.11,Nov.,m$n,1000000,1.0000000000000002e-13,553674.2
1964.12,Dic.,m$n,1000000,1.0000000000000002e-13,578358.2999999999
1964.13,,,,,
1965.01,Ene.,m$n,1000000,1.0000000000000002e-13,587888.2
1965.02,Feb.,m$n,1000000,1.0000000000000002e-13,604212.4
1965.03,Mar.,m$n,1000000,1.0000000000000002e-13,619043.8
1965.04,Abr.,m$n,1000000,1.0000000000000002e-13,628950
1965.05,May.,m$n,1000000,1.0000000000000002e-13,630003.8
1965.06,Jun.,m$n,1000000,1.0000000000000002e-13,641813.9000000001
1965.07,Jul.,m$n,1000000,1.0000000000000002e-13,646150.3
1965.08,Ago.,m$n,1000000,1.0000000000000002e-13,656829.8
1965.09,Set.,m$n,1000000,1.0000000000000002e-13,665420.8999999999
1965.1,Oct.,m$n,1000000,1.0000000000000002e-13,665137.2
1965.11,Nov.,m$n,1000000,1.0000000000000002e-13,677289.9
1965.12,Dic.,m$n,1000000,1.0000000000000002e-13,728324.6
1965.13,,,,,
1966.01,Ene.,m$n,1000000,1.0000000000000002e-13,735603.7
1966.02,Feb.,m$n,1000000,1.0000000000000002e-13,748564.6000000001
1966.03,Mar.,m$n,1000000,1.0000000000000002e-13,764443.3
1966.04,Abr.,m$n,1000000,1.0000000000000002e-13,774814.8
1966.05,May.,m$n,1000000,1.0000000000000002e-13,786385.5
1966.06,Jun.,m$n,1000000,1.0000000000000002e-13,810503.9
1966.07,Jul.,m$n,1000000,1.0000000000000002e-13,826889.5
1966.08,Ago.,m$n,1000000,1.0000000000000002e-13,849861.5
1966.09,Set.,m$n,1000000,1.0000000000000002e-13,871515.6
1966.1,Oct.,m$n,1000000,1.0000000000000002e-13,881073.6000000001
1966.11,Nov.,m$n,1000000,1.0000000000000002e-13,904150.2
1966.12,Dic.,m$n,1000000,1.0000000000000002e-13,974418.3
1966.13,,,,,
1967.01,Ene. ,m$n,1000000000,1.0000000000000002e-13,987.2
1967.02,Feb.,m$n,1000000000,1.0000000000000002e-13,997.4
1967.03,Mar.,m$n,1000000000,1.0000000000000002e-13,1026.7
1967.04,Abr.,m$n,1000000000,1.0000000000000002e-13,1063.1
1967.05,May.,m$n,1000000000,1.0000000000000002e-13,1117
1967.06,Jun.,m$n,1000000000,1.0000000000000002e-13,1156.2
1967.07,Jul.,m$n,1000000000,1.0000000000000002e-13,1168.1
1967.08,Ago.,m$n,1000000000,1.0000000000000002e-13,1190.5
1967.09,Set.,m$n,1000000000,1.0000000000000002e-13,1211.8
1967.1,Oct.,m$n,1000000000,1.0000000000000002e-13,1239.4
1967.11,Nov.,m$n,1000000000,1.0000000000000002e-13,1279.1
1967.12,Dic.,m$n,1000000000,1.0000000000000002e-13,1346.1
1967.13,,,,,
1968.01,Ene. ,m$n,1000000000,1.0000000000000002e-13,1343.3
1968.02,Feb.,m$n,1000000000,1.0000000000000002e-13,1371.1999999999998
1968.03,Mar.,m$n,1000000000,1.0000000000000002e-13,1409.1
1968.04,Abr.,m$n,1000000000,1.0000000000000002e-13,1433.9
1968.05,May.,m$n,1000000000,1.0000000000000002e-13,1479.7
1968.06,Jun.,m$n,1000000000,1.0000000000000002e-13,1527.7
1968.07,Jul.,m$n,1000000000,1.0000000000000002e-13,1556.7
1968.08,Ago.,m$n,1000000000,1.0000000000000002e-13,1593.1
1968.09,Set.,m$n,1000000000,1.0000000000000002e-13,1620.1
1968.1,Oct.,m$n,1000000000,1.0000000000000002e-13,1647.9
1968.11,Nov.,m$n,1000000000,1.0000000000000002e-13,1703.9
1968.12,Dic.,m$n,1000000000,1.0000000000000002e-13,1767.5
1968.13,,,,,
1969.01,Ene.,m$n,1000000000,1.0000000000000002e-13,1789.4
1969.02,Feb.,m$n,1000000000,1.0000000000000002e-13,1810.6
1969.03,Mar.,m$n,1000000000,1.0000000000000002e-13,1849.9
1969.04,Abr.,m$n,1000000000,1.0000000000000002e-13,1878
1969.05,May.,m$n,1000000000,1.0000000000000002e-13,1923.6999999999998
1969.06,Jun.,m$n,1000000000,1.0000000000000002e-13,1951.3000000000002
1969.07,Jul.,m$n,1000000000,1.0000000000000002e-13,1982.2000000000003
1969.08,Ago.,m$n,1000000000,1.0000000000000002e-13,2008.1999999999998
1969.09,Set.,m$n,1000000000,1.0000000000000002e-13,2019.1
1969.1,Oct.,m$n,1000000000,1.0000000000000002e-13,2017
1969.11,Nov.,m$n,1000000000,1.0000000000000002e-13,2062.6000000000004
1969.12,Dic.,m$n,1000000000,1.0000000000000002e-13,2071.6
1969.13,,,,,
1970.01,Ene.,$ Ley,1000000,1.0000000000000001e-11,20835
1970.02,Feb.,$ Ley,1000000,1.0000000000000001e-11,20916
1970.03,Mar.,$ Ley,1000000,1.0000000000000001e-11,21260
1970.04,Abr.,$ Ley,1000000,1.0000000000000001e-11,21555
1970.05,May.,$ Ley,1000000,1.0000000000000001e-11,21981
1970.06,Jun.,$ Ley,1000000,1.0000000000000001e-11,22461
1970.07,Jul.,$ Ley,1000000,1.0000000000000001e-11,22833
1970.08,Ago.,$ Ley,1000000,1.0000000000000001e-11,23182
1970.09,Set.,$ Ley,1000000,1.0000000000000001e-11,23338
1970.1,Oct.,$ Ley,1000000,1.0000000000000001e-11,23681
1970.11,Nov.,$ Ley,1000000,1.0000000000000001e-11,24475
1970.12,Dic.,$ Ley,1000000,1.0000000000000001e-11,25247
1970.13,,,,,
1971.01,Ene. ,$ Ley,1000000,1.0000000000000001e-11,25155
1971.02,Feb.,$ Ley,1000000,1.0000000000000001e-11,25248
1971.03,Mar.,$ Ley,1000000,1.0000000000000001e-11,25783
1971.04,Abr.,$ Ley,1000000,1.0000000000000001e-11,26365
1971.05,May.,$ Ley,1000000,1.0000000000000001e-11,26918
1971.06,Jun.,$ Ley,1000000,1.0000000000000001e-11,27841
1971.07,Jul.,$ Ley,1000000,1.0000000000000001e-11,28035
1971.08,Ago.,$ Ley,1000000,1.0000000000000001e-11,28681
