Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,MONETARY AGREGATES
1945.07,Jul.,m$n,1000000,1.0000000000000002e-13,6313.799999999999
1945.08,Ago.,m$n,1000000,1.0000000000000002e-13,6404.9
1945.09,Set.,m$n,1000000,1.0000000000000002e-13,6494.8
1945.1,Oct.,m$n,1000000,1.0000000000000002e-13,6676.2
1945.11,Nov.,m$n,1000000,1.0000000000000002e-13,6776.5
1945.12,Dic.,m$n,1000000,1.0000000000000002e-13,6949
1945.13,,,,,
1946.01,Ene.,m$n,1000000,1.0000000000000002e-13,6935
1946.02,Feb.,m$n,1000000,1.0000000000000002e-13,7132.7
1946.03,Mar.,m$n,1000000,1.0000000000000002e-13,7174.300000000001
1946.04,Abr.,m$n,1000000,1.0000000000000002e-13,7336.7
1946.05,May.,m$n,1000000,1.0000000000000002e-13,7444.4
1946.06,Jun.,m$n,1000000,1.0000000000000002e-13,7553.2
1946.07,Jul.,m$n,1000000,1.0000000000000002e-13,8121.3
1946.08,Ago.,m$n,1000000,1.0000000000000002e-13,8149.299999999999
1946.09,Set.,m$n,1000000,1.0000000000000002e-13,8214.5
1946.1,Oct.,m$n,1000000,1.0000000000000002e-13,8398.3
1946.11,Nov.,m$n,1000000,1.0000000000000002e-13,8788.7
1946.12,Dic.,m$n,1000000,1.0000000000000002e-13,8852.8
1946.13,,,,,
1947.01,Ene. ,m$n,1000000,1.0000000000000002e-13,8851.800000000001
1947.02,Feb.,m$n,1000000,1.0000000000000002e-13,9024.5
1947.03,Mar.,m$n,1000000,1.0000000000000002e-13,9344.599999999999
1947.04,Abr.,m$n,1000000,1.0000000000000002e-13,9651
1947.05,May.,m$n,1000000,1.0000000000000002e-13,9745.800000000001
1947.06,Jun.,m$n,1000000,1.0000000000000002e-13,9613.2
1947.07,Jul.,m$n,1000000,1.0000000000000002e-13,9668.8
1947.08,Ago.,m$n,1000000,1.0000000000000002e-13,9738.8
1947.09,Set.,m$n,1000000,1.0000000000000002e-13,9656.7
1947.1,Oct.,m$n,1000000,1.0000000000000002e-13,9808.8
1947.11,Nov.,m$n,1000000,1.0000000000000002e-13,10039.9
1947.12,Dic.,m$n,1000000,1.0000000000000002e-13,11039.6
1947.13,,,,,
1948.01,Ene. ,m$n,1000000,1.0000000000000002e-13,11326.099999999999
1948.02,Feb.,m$n,1000000,1.0000000000000002e-13,11315.3
1948.03,Mar.,m$n,1000000,1.0000000000000002e-13,11534.099999999999
1948.04,Abr.,m$n,1000000,1.0000000000000002e-13,11732
1948.05,May.,m$n,1000000,1.0000000000000002e-13,12039.7
1948.06,Jun.,m$n,1000000,1.0000000000000002e-13,12227.7
1948.07,Jul.,m$n,1000000,1.0000000000000002e-13,12454.9
1948.08,Ago.,m$n,1000000,1.0000000000000002e-13,12760.6
1948.09,Set.,m$n,1000000,1.0000000000000002e-13,13560.599999999999
1948.1,Oct.,m$n,1000000,1.0000000000000002e-13,14593.4
1948.11,Nov.,m$n,1000000,1.0000000000000002e-13,15074.7
1948.12,Dic.,m$n,1000000,1.0000000000000002e-13,15950
1948.13,,,,,
1949.01,Ene.,m$n,1000000,1.0000000000000002e-13,16040.400000000001
1949.02,Feb.,m$n,1000000,1.0000000000000002e-13,16433.5
1949.03,Mar.,m$n,1000000,1.0000000000000002e-13,16654.3
1949.04,Abr.,m$n,1000000,1.0000000000000002e-13,16789.5
1949.05,May.,m$n,1000000,1.0000000000000002e-13,17078.3
1949.06,Jun.,m$n,1000000,1.0000000000000002e-13,17365.8
1949.07,Jul.,m$n,1000000,1.0000000000000002e-13,17753.2
1949.08,Ago.,m$n,1000000,1.0000000000000002e-13,17753.4
1949.09,Set.,m$n,1000000,1.0000000000000002e-13,18129.6
1949.1,Oct.,m$n,1000000,1.0000000000000002e-13,18326.800000000003
1949.11,Nov.,m$n,1000000,1.0000000000000002e-13,18544.699999999997
1949.12,Dic.,m$n,1000000,1.0000000000000002e-13,19689.1
1949.13,,,,,
1950.01,Ene.,m$n,1000000,1.0000000000000002e-13,19761.5
1950.02,Feb.,m$n,1000000,1.0000000000000002e-13,20021.9
1950.03,Mar.,m$n,1000000,1.0000000000000002e-13,20239.3
1950.04,Abr.,m$n,1000000,1.0000000000000002e-13,20309.4
1950.05,May.,m$n,1000000,1.0000000000000002e-13,20537.9
1950.06,Jun.,m$n,1000000,1.0000000000000002e-13,20853.5
1950.07,Jul.,m$n,1000000,1.0000000000000002e-13,21138.9
1950.08,Ago.,m$n,1000000,1.0000000000000002e-13,21594.1
1950.09,Set.,m$n,1000000,1.0000000000000002e-13,21832.1
1950.1,Oct.,m$n,1000000,1.0000000000000002e-13,22271.5
1950.11,Nov.,m$n,1000000,1.0000000000000002e-13,22979.9
1950.12,Dic.,m$n,1000000,1.0000000000000002e-13,24354
1950.13,,,,,
1951.01,Ene. ,m$n,1000000,1.0000000000000002e-13,24795.2
1951.02,Feb.,m$n,1000000,1.0000000000000002e-13,25616.3
1951.03,Mar.,m$n,1000000,1.0000000000000002e-13,25953.699999999997
1951.04,Abr.,m$n,1000000,1.0000000000000002e-13,26417.6
1951.05,May.,m$n,1000000,1.0000000000000002e-13,26953.6
1951.06,Jun.,m$n,1000000,1.0000000000000002e-13,27238.7
1951.07,Jul.,m$n,1000000,1.0000000000000002e-13,27467.1
1951.08,Ago.,m$n,1000000,1.0000000000000002e-13,28020.2
1951.09,Set.,m$n,1000000,1.0000000000000002e-13,28333.6
1951.1,Oct.,m$n,1000000,1.0000000000000002e-13,28334.2
1951.11,Nov.,m$n,1000000,1.0000000000000002e-13,28734.5
1951.12,Dic.,m$n,1000000,1.0000000000000002e-13,29864.1
1951.13,,,,,
1952.01,Ene. ,m$n,1000000,1.0000000000000002e-13,29681.6
1952.02,Feb.,m$n,1000000,1.0000000000000002e-13,29828.4
1952.03,Mar.,m$n,1000000,1.0000000000000002e-13,30005.699999999997
1952.04,Abr.,m$n,1000000,1.0000000000000002e-13,30390.9
1952.05,May.,m$n,1000000,1.0000000000000002e-13,30640.199999999997
1952.06,Jun.,m$n,1000000,1.0000000000000002e-13,30814.9
1952.07,Jul.,m$n,1000000,1.0000000000000002e-13,30934.800000000003
1952.08,Ago.,m$n,1000000,1.0000000000000002e-13,31283
1952.09,Set.,m$n,1000000,1.0000000000000002e-13,31531.5
1952.1,Oct.,m$n,1000000,1.0000000000000002e-13,31559.2
1952.11,Nov.,m$n,1000000,1.0000000000000002e-13,32236
1952.12,Dic.,m$n,1000000,1.0000000000000002e-13,33776.399999999994
1952.13,,,,,
1953.01,Ene. ,m$n,1000000,1.0000000000000002e-13,34940.4
1953.02,Feb.,m$n,1000000,1.0000000000000002e-13,36011.6
1953.03,Mar.,m$n,1000000,1.0000000000000002e-13,36904.7
1953.04,Abr.,m$n,1000000,1.0000000000000002e-13,37347.3
1953.05,May.,m$n,1000000,1.0000000000000002e-13,37991.7
1953.06,Jun.,m$n,1000000,1.0000000000000002e-13,38670.100000000006
1953.07,Jul.,m$n,1000000,1.0000000000000002e-13,38767
1953.08,Ago.,m$n,1000000,1.0000000000000002e-13,39097.7
1953.09,Set.,m$n,1000000,1.0000000000000002e-13,39890.3
1953.1,Oct.,m$n,1000000,1.0000000000000002e-13,39887
1953.11,Nov.,m$n,1000000,1.0000000000000002e-13,41289.5
1953.12,Dic.,m$n,1000000,1.0000000000000002e-13,42611.6
1953.13,,,,,
1954.01,Ene.,m$n,1000000,1.0000000000000002e-13,43095.8
1954.02,Feb.,m$n,1000000,1.0000000000000002e-13,44240.2
1954.03,Mar.,m$n,1000000,1.0000000000000002e-13,44524
1954.04,Abr.,m$n,1000000,1.0000000000000002e-13,45035.1
1954.05,May.,m$n,1000000,1.0000000000000002e-13,45431.7
1954.06,Jun.,m$n,1000000,1.0000000000000002e-13,45641.7
1954.07,Jul.,m$n,1000000,1.0000000000000002e-13,45986.7
1954.08,Ago.,m$n,1000000,1.0000000000000002e-13,46622.9
1954.09,Set.,m$n,1000000,1.0000000000000002e-13,47313.1
1954.1,Oct.,m$n,1000000,1.0000000000000002e-13,47590.6
1954.11,Nov.,m$n,1000000,1.0000000000000002e-13,48480.1
1954.12,Dic.,m$n,1000000,1.0000000000000002e-13,51565.8
1954.13,,,,,
1955.01,Ene.,m$n,1000000,1.0000000000000002e-13,52238.100000000006
1955.02,Feb.,m$n,1000000,1.0000000000000002e-13,53044.100000000006
1955.03,Mar.,m$n,1000000,1.0000000000000002e-13,53392.4
1955.04,Abr.,m$n,1000000,1.0000000000000002e-13,53547.3
1955.05,May.,m$n,1000000,1.0000000000000002e-13,54060.100000000006
1955.06,Jun.,m$n,1000000,1.0000000000000002e-13,54414
1955.07,Jul.,m$n,1000000,1.0000000000000002e-13,54944.9
1955.08,Ago.,m$n,1000000,1.0000000000000002e-13,55492.8
1955.09,Set.,m$n,1000000,1.0000000000000002e-13,55738.4
1955.1,Oct.,m$n,1000000,1.0000000000000002e-13,56366.4
1955.11,Nov.,m$n,1000000,1.0000000000000002e-13,57595.8
1955.12,Dic.,m$n,1000000,1.0000000000000002e-13,61161.5
1955.13,,,,,
1956.01,Ene.,m$n,1000000,1.0000000000000002e-13,62384.8
1956.02,Feb.,m$n,1000000,1.0000000000000002e-13,64061.2
1956.03,Mar.,m$n,1000000,1.0000000000000002e-13,64330.899999999994
1956.04,Abr.,m$n,1000000,1.0000000000000002e-13,63338.899999999994
1956.05,May.,m$n,1000000,1.0000000000000002e-13,64050.3
1956.06,Jun.,m$n,1000000,1.0000000000000002e-13,64647.399999999994
1956.07,Jul.,m$n,1000000,1.0000000000000002e-13,68521.9
1956.08,Ago.,m$n,1000000,1.0000000000000002e-13,68843.4
1956.09,Set.,m$n,1000000,1.0000000000000002e-13,70052.6
1956.1,Oct.,m$n,1000000,1.0000000000000002e-13,71360.7
1956.11,Nov.,m$n,1000000,1.0000000000000002e-13,73327.9
1956.12,Dic.,m$n,1000000,1.0000000000000002e-13,75254
1956.13,,,,,
1957.01,Ene. ,m$n,1000000,1.0000000000000002e-13,77490.29999999999
1957.02,Feb.,m$n,1000000,1.0000000000000002e-13,78597.6
1957.03,Mar.,m$n,1000000,1.0000000000000002e-13,78542.6
1957.04,Abr.,m$n,1000000,1.0000000000000002e-13,78730.5
1957.05,May.,m$n,1000000,1.0000000000000002e-13,79491.6
1957.06,Jun.,m$n,1000000,1.0000000000000002e-13,79390.40000000001
1957.07,Jul.,m$n,1000000,1.0000000000000002e-13,79458.6
1957.08,Ago.,m$n,1000000,1.0000000000000002e-13,79573.4
1957.09,Set.,m$n,1000000,1.0000000000000002e-13,79796.2
1957.1,Oct.,m$n,1000000,1.0000000000000002e-13,79025.1
1957.11,Nov.,m$n,1000000,1.0000000000000002e-13,78721.2
1957.12,Dic.,m$n,1000000,1.0000000000000002e-13,84002
1957.13,,,,,
1958.01,Ene. ,m$n,1000000,1.0000000000000002e-13,83724.4
1958.02,Feb.,m$n,1000000,1.0000000000000002e-13,85680.20000000001
1958.03,Mar.,m$n,1000000,1.0000000000000002e-13,87734.5
1958.04,Abr.,m$n,1000000,1.0000000000000002e-13,86838.70000000001
1958.05,May.,m$n,1000000,1.0000000000000002e-13,87855.9
1958.06,Jun.,m$n,1000000,1.0000000000000002e-13,88529.5
1958.07,Jul.,m$n,1000000,1.0000000000000002e-13,91730.4
1958.08,Ago.,m$n,1000000,1.0000000000000002e-13,94546.6
1958.09,Set.,m$n,1000000,1.0000000000000002e-13,98232.6
1958.1,Oct.,m$n,1000000,1.0000000000000002e-13,102714.8
1958.11,Nov.,m$n,1000000,1.0000000000000002e-13,106929.9
1958.12,Dic.,m$n,1000000,1.0000000000000002e-13,119023.6
1958.13,,,,,
1959.01,Ene.,m$n,1000000,1.0000000000000002e-13,121133.29999999999
1959.02,Feb.,m$n,1000000,1.0000000000000002e-13,125235.4
1959.03,Mar.,m$n,1000000,1.0000000000000002e-13,127001.6
1959.04,Abr.,m$n,1000000,1.0000000000000002e-13,129908
1959.05,May.,m$n,1000000,1.0000000000000002e-13,135017.59999999998
1959.06,Jun.,m$n,1000000,1.0000000000000002e-13,140230.7
1959.07,Jul.,m$n,1000000,1.0000000000000002e-13,140083.5
1959.08,Ago.,m$n,1000000,1.0000000000000002e-13,144029.9
1959.09,Set.,m$n,1000000,1.0000000000000002e-13,146091.6
1959.1,Oct.,m$n,1000000,1.0000000000000002e-13,150619.3
1959.11,Nov.,m$n,1000000,1.0000000000000002e-13,156978
1959.12,Dic.,m$n,1000000,1.0000000000000002e-13,168041.09999999998
1959.13,,,,,
1960.01,Ene.,m$n,1000000,1.0000000000000002e-13,169588.1
1960.02,Feb.,m$n,1000000,1.0000000000000002e-13,172176.8
1960.03,Mar.,m$n,1000000,1.0000000000000002e-13,176464.90000000002
1960.04,Abr.,m$n,1000000,1.0000000000000002e-13,179785.6
1960.05,May.,m$n,1000000,1.0000000000000002e-13,185801.4
1960.06,Jun.,m$n,1000000,1.0000000000000002e-13,189507.5
1960.07,Jul.,m$n,1000000,1.0000000000000002e-13,194502.8
1960.08,Ago.,m$n,1000000,1.0000000000000002e-13,200078.39999999997
1960.09,Set.,m$n,1000000,1.0000000000000002e-13,199349
1960.1,Oct.,m$n,1000000,1.0000000000000002e-13,200453.6
1960.11,Nov.,m$n,1000000,1.0000000000000002e-13,205087.59999999998
1960.12,Dic.,m$n,1000000,1.0000000000000002e-13,217067.09999999998
1960.13,,,,,
1961.01,Ene. ,m$n,1000000,1.0000000000000002e-13,219043.10000000003
1961.02,Feb.,m$n,1000000,1.0000000000000002e-13,217609.8
1961.03,Mar.,m$n,1000000,1.0000000000000002e-13,221290.8
1961.04,Abr.,m$n,1000000,1.0000000000000002e-13,221736.8
1961.05,May.,m$n,1000000,1.0000000000000002e-13,224095.3
1961.06,Jun.,m$n,1000000,1.0000000000000002e-13,226145.09999999998
1961.07,Jul.,m$n,1000000,1.0000000000000002e-13,224711.4
1961.08,Ago.,m$n,1000000,1.0000000000000002e-13,227900.1
1961.09,Set.,m$n,1000000,1.0000000000000002e-13,230201
1961.1,Oct.,m$n,1000000,1.0000000000000002e-13,229085.2
1961.11,Nov.,m$n,1000000,1.0000000000000002e-13,230851.1
1961.12,Dic.,m$n,1000000,1.0000000000000002e-13,240818.7
1961.13,,,,,
1962.01,Ene. ,m$n,1000000,1.0000000000000002e-13,239469.09999999998
1962.02,Feb.,m$n,1000000,1.0000000000000002e-13,237444.9
1962.03,Mar.,m$n,1000000,1.0000000000000002e-13,242265.2
1962.04,Abr.,m$n,1000000,1.0000000000000002e-13,238312.7
1962.05,May.,m$n,1000000,1.0000000000000002e-13,239096
1962.06,Jun.,m$n,1000000,1.0000000000000002e-13,242212.90000000002
1962.07,Jul.,m$n,1000000,1.0000000000000002e-13,242155.3
1962.08,Ago.,m$n,1000000,1.0000000000000002e-13,240026
1962.09,Set.,m$n,1000000,1.0000000000000002e-13,237757.1
1962.1,Oct.,m$n,1000000,1.0000000000000002e-13,233145.7
1962.11,Nov.,m$n,1000000,1.0000000000000002e-13,235694.7
1962.12,Dic.,m$n,1000000,1.0000000000000002e-13,242829
1962.13,,,,,
1963.01,Ene. ,m$n,1000000,1.0000000000000002e-13,241810.4
1963.02,Feb.,m$n,1000000,1.0000000000000002e-13,245910
1963.03,Mar.,m$n,1000000,1.0000000000000002e-13,248326.1
1963.04,Abr.,m$n,1000000,1.0000000000000002e-13,251868
1963.05,May.,m$n,1000000,1.0000000000000002e-13,253851.7
1963.06,Jun.,m$n,1000000,1.0000000000000002e-13,261387.2
1963.07,Jul.,m$n,1000000,1.0000000000000002e-13,266127.1
1963.08,Ago.,m$n,1000000,1.0000000000000002e-13,271800.6
1963.09,Set.,m$n,1000000,1.0000000000000002e-13,275474.69999999995
1963.1,Oct.,m$n,1000000,1.0000000000000002e-13,284680
1963.11,Nov.,m$n,1000000,1.0000000000000002e-13,291860.69999999995
1963.12,Dic.,m$n,1000000,1.0000000000000002e-13,309049.4
1963.13,,,,,
1964.01,Ene.,m$n,1000000,1.0000000000000002e-13,317441.30000000005
1964.02,Feb.,m$n,1000000,1.0000000000000002e-13,325762
1964.03,Mar.,m$n,1000000,1.0000000000000002e-13,333912.8
1964.04,Abr.,m$n,1000000,1.0000000000000002e-13,353656.9
1964.05,May.,m$n,1000000,1.0000000000000002e-13,368128.19999999995
1964.06,Jun.,m$n,1000000,1.0000000000000002e-13,379756.69999999995
1964.07,Jul.,m$n,1000000,1.0000000000000002e-13,383678.5
1964.08,Ago.,m$n,1000000,1.0000000000000002e-13,392409.6
1964.09,Set.,m$n,1000000,1.0000000000000002e-13,400971.4
1964.1,Oct.,m$n,1000000,1.0000000000000002e-13,411731.30000000005
1964.11,Nov.,m$n,1000000,1.0000000000000002e-13,420252.3
1964.12,Dic.,m$n,1000000,1.0000000000000002e-13,444024.19999999995
1964.13,,,,,
1965.01,Ene.,m$n,1000000,1.0000000000000002e-13,446808.9
1965.02,Feb.,m$n,1000000,1.0000000000000002e-13,459231.4
1965.03,Mar.,m$n,1000000,1.0000000000000002e-13,469216.6
1965.04,Abr.,m$n,1000000,1.0000000000000002e-13,478285.5
1965.05,May.,m$n,1000000,1.0000000000000002e-13,477069.1
1965.06,Jun.,m$n,1000000,1.0000000000000002e-13,487704.70000000007
1965.07,Jul.,m$n,1000000,1.0000000000000002e-13,488813.2
1965.08,Ago.,m$n,1000000,1.0000000000000002e-13,495529.4
1965.09,Set.,m$n,1000000,1.0000000000000002e-13,499533.1
1965.1,Oct.,m$n,1000000,1.0000000000000002e-13,499787.69999999995
1965.11,Nov.,m$n,1000000,1.0000000000000002e-13,503785.3
1965.12,Dic.,m$n,1000000,1.0000000000000002e-13,555441.2
1965.13,,,,,
1966.01,Ene.,m$n,1000000,1.0000000000000002e-13,554250.5
1966.02,Feb.,m$n,1000000,1.0000000000000002e-13,561693.6000000001
1966.03,Mar.,m$n,1000000,1.0000000000000002e-13,574099.3
1966.04,Abr.,m$n,1000000,1.0000000000000002e-13,580361.6
1966.05,May.,m$n,1000000,1.0000000000000002e-13,588900.1
1966.06,Jun.,m$n,1000000,1.0000000000000002e-13,608483.9
1966.07,Jul.,m$n,1000000,1.0000000000000002e-13,619138.5
1966.08,Ago.,m$n,1000000,1.0000000000000002e-13,637982.6
1966.09,Set.,m$n,1000000,1.0000000000000002e-13,655296.7
1966.1,Oct.,m$n,1000000,1.0000000000000002e-13,658175.4
1966.11,Nov.,m$n,1000000,1.0000000000000002e-13,672485.3
1966.12,Dic.,m$n,1000000,1.0000000000000002e-13,740473.1000000001
1966.13,,,,,
1967.01,Ene. ,m$n,1000000000,1.0000000000000002e-13,735.5
1967.02,Feb.,m$n,1000000000,1.0000000000000002e-13,738.9
1967.03,Mar.,m$n,1000000000,1.0000000000000002e-13,763
1967.04,Abr.,m$n,1000000000,1.0000000000000002e-13,789.5
1967.05,May.,m$n,1000000000,1.0000000000000002e-13,834.3
1967.06,Jun.,m$n,1000000000,1.0000000000000002e-13,864.1
1967.07,Jul.,m$n,1000000000,1.0000000000000002e-13,871
1967.08,Ago.,m$n,1000000000,1.0000000000000002e-13,886.7
1967.09,Set.,m$n,1000000000,1.0000000000000002e-13,901.1
1967.1,Oct.,m$n,1000000000,1.0000000000000002e-13,923.3
1967.11,Nov.,m$n,1000000000,1.0000000000000002e-13,941.8
1967.12,Dic.,m$n,1000000000,1.0000000000000002e-13,1006.3
1967.13,,,,,
1968.01,Ene. ,m$n,1000000000,1.0000000000000002e-13,985.6
1968.02,Feb.,m$n,1000000000,1.0000000000000002e-13,1001.5999999999999
1968.03,Mar.,m$n,1000000000,1.0000000000000002e-13,1028
1968.04,Abr.,m$n,1000000000,1.0000000000000002e-13,1044
1968.05,May.,m$n,1000000000,1.0000000000000002e-13,1076.2
1968.06,Jun.,m$n,1000000000,1.0000000000000002e-13,1117
1968.07,Jul.,m$n,1000000000,1.0000000000000002e-13,1131.5
1968.08,Ago.,m$n,1000000000,1.0000000000000002e-13,1155
1968.09,Set.,m$n,1000000000,1.0000000000000002e-13,1173.9
1968.1,Oct.,m$n,1000000000,1.0000000000000002e-13,1188.7
1968.11,Nov.,m$n,1000000000,1.0000000000000002e-13,1225.3
1968.12,Dic.,m$n,1000000000,1.0000000000000002e-13,1283
1968.13,,,,,
1969.01,Ene.,m$n,1000000000,1.0000000000000002e-13,1281.7
1969.02,Feb.,m$n,1000000000,1.0000000000000002e-13,1284.6
1969.03,Mar.,m$n,1000000000,1.0000000000000002e-13,1313.6
1969.04,Abr.,m$n,1000000000,1.0000000000000002e-13,1327.4
1969.05,May.,m$n,1000000000,1.0000000000000002e-13,1349.8
1969.06,Jun.,m$n,1000000000,1.0000000000000002e-13,1367.7
1969.07,Jul.,m$n,1000000000,1.0000000000000002e-13,1376.3000000000002
1969.08,Ago.,m$n,1000000000,1.0000000000000002e-13,1387.3
1969.09,Set.,m$n,1000000000,1.0000000000000002e-13,1388.5
1969.1,Oct.,m$n,1000000000,1.0000000000000002e-13,1381
1969.11,Nov.,m$n,1000000000,1.0000000000000002e-13,1411.8000000000002
1969.12,Dic.,m$n,1000000000,1.0000000000000002e-13,1427.5
1969.13,,,,,
1970.01,Ene.,$ Ley,1000000,1.0000000000000001e-11,14225
1970.02,Feb.,$ Ley,1000000,1.0000000000000001e-11,14162
1970.03,Mar.,$ Ley,1000000,1.0000000000000001e-11,14419
1970.04,Abr.,$ Ley,1000000,1.0000000000000001e-11,14634
1970.05,May.,$ Ley,1000000,1.0000000000000001e-11,14882
1970.06,Jun.,$ Ley,1000000,1.0000000000000001e-11,15196
1970.07,Jul.,$ Ley,1000000,1.0000000000000001e-11,15372
1970.08,Ago.,$ Ley,1000000,1.0000000000000001e-11,15558
1970.09,Set.,$ Ley,1000000,1.0000000000000001e-11,15601
1970.1,Oct.,$ Ley,1000000,1.0000000000000001e-11,15781
1970.11,Nov.,$ Ley,1000000,1.0000000000000001e-11,16291
1970.12,Dic.,$ Ley,1000000,1.0000000000000001e-11,17119
1970.13,,,,,
1971.01,Ene. ,$ Ley,1000000,1.0000000000000001e-11,16741
1971.02,Feb.,$ Ley,1000000,1.0000000000000001e-11,16645
1971.03,Mar.,$ Ley,1000000,1.0000000000000001e-11,17008
1971.04,Abr.,$ Ley,1000000,1.0000000000000001e-11,17474
1971.05,May.,$ Ley,1000000,1.0000000000000001e-11,17807
1971.06,Jun.,$ Ley,1000000,1.0000000000000001e-11,18557
1971.07,Jul.,$ Ley,1000000,1.0000000000000001e-11,18475
1971.08,Ago.,$ Ley,1000000,1.0000000000000001e-11,18906
1971.09,Set.,$ Ley,1000000,1.0000000000000001e-11,19703
